Client_ID,Applied,Approved
100523,3.0,3
115432,4.0,2
123317,2.0,2
105890,0.0,0
116632,3.0,0
124919,3.0,0
120000,3.0,3
116934,3.0,3
103113,3.0,2
108056,2.0,0
114354,0.0,0
122452,4.0,4
105550,4.0,3
104044,3.0,3
101497,1.0,0
100089,4.0,3
103532,3.0,2
116000,1.0,1
113227,4.0,1
121423,0.0,0
123912,2.0,1
118154,4.0,3
111239,1.0,1
108097,4.0,1
110705,1.0,1
113256,0.0,0
114890,0.0,0
108798,3.0,1
109355,4.0,1
104289,3.0,3
116264,3.0,0
114753,3.0,1
114178,1.0,1
117298,3.0,2
100768,3.0,3
115643,4.0,2
109518,4.0,2
106035,1.0,1
113131,0.0,0
102860,2.0,0
107878,0.0,0
116769,1.0,0
118968,0.0,0
107045,4.0,4
118473,2.0,2
120567,4.0,4
114878,0.0,0
115866,4.0,0
119979,0.0,0
111565,1.0,1
103874,2.0,2
109856,2.0,2
104512,0.0,0
101159,1.0,1
121723,4.0,1
112308,0.0,0
120048,2.0,0
118424,2.0,2
124852,3.0,0
120250,4.0,3
101873,0.0,0
112370,4.0,4
115380,4.0,3
122232,3.0,2
106993,3.0,3
121650,1.0,0
106471,1.0,1
113226,0.0,0
109604,0.0,0
113255,0.0,0
114329,4.0,0
118041,4.0,4
124026,3.0,0
104801,1.0,1
104322,0.0,0
118419,4.0,4
118409,1.0,1
122763,0.0,0
106854,4.0,3
101561,0.0,0
107947,1.0,1
112383,0.0,0
113596,1.0,1
102563,4.0,4
105581,0.0,0
120287,3.0,3
102886,1.0,1
118811,4.0,2
113275,3.0,2
100050,0.0,0
108055,2.0,2
119634,4.0,1
120824,1.0,1
106784,2.0,0
117606,0.0,0
100745,1.0,1
121161,4.0,3
121525,4.0,0
124183,0.0,0
101551,0.0,0
103909,0.0,0
101731,3.0,0
106681,1.0,1
102222,2.0,2
115972,2.0,1
120766,4.0,1
100622,2.0,1
107130,3.0,1
113944,1.0,1
103677,3.0,3
122964,4.0,0
113084,0.0,0
110113,1.0,1
124105,0.0,0
106505,1.0,1
121078,1.0,0
111889,3.0,2
117527,2.0,0
114561,2.0,2
102300,3.0,0
100612,0.0,0
119526,0.0,0
110689,3.0,3
117826,3.0,0
110280,4.0,1
106038,2.0,2
100327,0.0,0
102615,3.0,1
106532,0.0,0
118830,0.0,0
123866,4.0,3
118724,4.0,2
116560,2.0,1
106454,4.0,3
116806,2.0,1
102432,2.0,2
109564,0.0,0
119700,2.0,2
107321,1.0,1
121563,2.0,0
111009,1.0,1
109410,3.0,0
114225,3.0,0
114334,4.0,1
124221,3.0,1
115170,0.0,0
107416,3.0,3
124063,3.0,2
121366,1.0,1
103340,4.0,2
113928,2.0,2
118146,4.0,3
121486,1.0,1
103778,3.0,3
111192,3.0,3
103903,2.0,2
117014,3.0,3
123226,2.0,0
121874,0.0,0
123163,3.0,2
107708,0.0,0
102797,2.0,2
103990,0.0,0
114670,4.0,2
122871,1.0,0
120785,2.0,0
108617,2.0,2
108940,3.0,0
116468,2.0,1
117424,4.0,3
107128,0.0,0
123342,0.0,0
107938,0.0,0
121172,0.0,0
116810,2.0,2
100027,3.0,2
109501,1.0,1
124001,2.0,1
119565,0.0,0
102689,3.0,2
117283,1.0,0
123362,1.0,0
116293,1.0,1
109442,4.0,3
114110,1.0,1
113961,3.0,1
118080,4.0,2
102673,2.0,1
101903,3.0,3
122054,1.0,1
123274,3.0,3
106316,3.0,3
120911,0.0,0
100151,0.0,0
109790,2.0,2
113348,4.0,3
116051,2.0,2
107242,3.0,3
100949,0.0,0
112183,3.0,0
110898,4.0,4
117887,2.0,1
102891,0.0,0
100917,0.0,0
101738,1.0,1
107171,2.0,2
112425,1.0,1
123350,0.0,0
115063,1.0,1
114603,1.0,1
107757,4.0,4
112722,2.0,2
121113,2.0,0
110479,2.0,2
119648,0.0,0
104426,0.0,0
103811,1.0,1
123915,0.0,0
106130,4.0,4
103984,0.0,0
108472,4.0,2
123316,0.0,0
118264,3.0,2
100042,2.0,2
115513,2.0,2
111858,4.0,0
123949,3.0,1
109240,2.0,2
117509,4.0,1
103679,0.0,0
122630,2.0,2
101665,1.0,1
104813,0.0,0
122184,0.0,0
113725,4.0,2
118050,0.0,0
100177,3.0,0
105168,4.0,2
117614,1.0,1
102908,1.0,1
114480,2.0,2
106867,4.0,3
100121,3.0,1
108063,3.0,1
110971,2.0,1
117972,3.0,3
111466,0.0,0
106041,2.0,1
116627,1.0,0
106325,3.0,1
104943,1.0,1
108080,0.0,0
118277,4.0,4
119257,1.0,1
112597,4.0,3
123002,3.0,2
119631,3.0,0
116757,0.0,0
108064,4.0,3
100071,3.0,3
116749,1.0,0
105716,1.0,0
115834,2.0,2
111742,2.0,0
110275,1.0,1
121758,0.0,0
100640,3.0,1
113996,0.0,0
108244,1.0,1
118602,1.0,1
118231,2.0,2
119128,3.0,1
104133,0.0,0
103810,0.0,0
102069,2.0,2
121535,0.0,0
120300,3.0,3
121548,4.0,2
108778,3.0,3
109976,1.0,1
116543,0.0,0
111105,1.0,1
101280,2.0,1
123225,4.0,0
124202,4.0,4
104993,0.0,0
107558,3.0,1
121573,1.0,0
124598,1.0,1
119690,1.0,1
117251,1.0,1
115466,0.0,0
118143,3.0,2
102678,4.0,4
118124,0.0,0
103193,4.0,0
103167,2.0,2
121801,1.0,1
108413,2.0,1
101766,3.0,3
115297,4.0,2
113373,0.0,0
114689,2.0,2
112534,2.0,1
120695,0.0,0
109879,4.0,4
106332,3.0,0
113240,1.0,1
111834,4.0,2
123501,0.0,0
117129,3.0,3
123063,3.0,3
110762,2.0,1
121282,1.0,1
121235,3.0,1
121884,,3
112866,2.0,2
110355,0.0,0
111106,1.0,1
112348,2.0,2
103380,0.0,0
118271,1.0,1
112311,2.0,2
122528,0.0,0
102248,1.0,1
109627,0.0,0
100733,2.0,2
108549,0.0,0
102796,1.0,1
108991,2.0,0
106709,4.0,3
114079,2.0,2
122788,1.0,1
124524,2.0,2
120598,2.0,2
110535,3.0,3
100488,1.0,1
108912,3.0,1
109210,4.0,0
112240,4.0,2
116107,1.0,0
116305,3.0,1
122925,3.0,1
119622,2.0,0
123682,4.0,2
101351,2.0,0
119327,4.0,3
104729,3.0,3
118052,4.0,0
102187,0.0,0
123443,4.0,2
117383,1.0,1
114410,2.0,0
102270,1.0,1
104963,3.0,3
117837,2.0,2
102762,3.0,0
108391,2.0,2
115916,2.0,2
108943,2.0,2
122018,4.0,4
102254,3.0,2
101536,0.0,0
118034,2.0,1
107185,2.0,2
111248,1.0,1
104951,1.0,1
102057,3.0,0
119777,0.0,0
116583,4.0,4
107860,2.0,2
103324,3.0,3
104053,2.0,2
122696,1.0,0
122764,0.0,0
103249,1.0,1
107179,3.0,3
112750,3.0,2
120904,1.0,1
107638,0.0,0
109503,4.0,4
113668,3.0,1
103484,1.0,1
108762,1.0,1
100937,1.0,1
115083,3.0,2
118019,1.0,0
114529,4.0,0
113681,1.0,1
116537,1.0,0
114814,1.0,1
109908,4.0,2
108147,3.0,2
120884,1.0,1
118108,1.0,0
111015,4.0,1
114376,1.0,1
106944,1.0,1
105835,2.0,0
101891,0.0,0
120515,3.0,1
109587,2.0,2
116555,4.0,3
107851,4.0,4
107850,1.0,1
114321,2.0,1
106278,1.0,1
112019,1.0,1
114778,3.0,1
117663,1.0,1
103995,3.0,1
111282,0.0,0
110620,2.0,2
117947,3.0,2
110087,2.0,2
124865,4.0,0
117149,1.0,1
109943,0.0,0
121576,2.0,1
102080,3.0,1
121792,3.0,2
122373,4.0,2
124301,2.0,0
113832,3.0,1
122879,3.0,1
123118,4.0,1
124750,1.0,1
105322,3.0,3
118292,1.0,1
103740,4.0,2
119783,3.0,1
106104,2.0,2
120835,2.0,0
106269,2.0,2
110543,3.0,0
115631,3.0,0
118269,2.0,2
117344,2.0,2
111975,2.0,1
113665,3.0,1
123204,2.0,2
104974,1.0,1
122482,2.0,2
118515,2.0,2
120777,2.0,2
108239,3.0,2
104489,3.0,3
122101,2.0,2
121527,2.0,2
102369,2.0,1
118940,4.0,0
121392,3.0,0
116870,2.0,2
112935,2.0,2
105150,1.0,0
122029,4.0,3
106737,2.0,1
117934,2.0,2
121676,3.0,3
118343,3.0,3
118796,1.0,1
108219,1.0,1
115633,0.0,0
114330,4.0,4
114578,0.0,0
122928,1.0,0
115599,4.0,1
109116,4.0,1
114588,4.0,0
121238,2.0,0
107191,1.0,1
108025,0.0,0
122201,0.0,0
104672,4.0,3
107630,4.0,3
104761,0.0,0
115256,3.0,2
112736,2.0,2
111676,1.0,1
119396,3.0,2
103836,4.0,0
109024,3.0,0
113775,1.0,1
119063,4.0,4
104728,4.0,3
100726,3.0,1
115029,2.0,2
119801,2.0,0
119539,1.0,1
119834,1.0,1
113934,0.0,0
107876,4.0,1
108824,0.0,0
118933,1.0,1
116365,3.0,2
103305,1.0,1
106634,0.0,0
111033,0.0,0
120831,3.0,2
103977,3.0,2
122576,0.0,0
117130,4.0,4
117856,4.0,3
121184,4.0,2
103866,4.0,1
108078,4.0,4
113633,2.0,0
105182,1.0,1
111128,0.0,0
108365,2.0,2
121668,0.0,0
119445,1.0,1
110682,0.0,0
123532,0.0,0
124874,2.0,2
103070,0.0,0
119019,,0
120477,1.0,1
121355,0.0,0
124857,1.0,0
101964,1.0,1
105239,2.0,2
106240,4.0,4
120191,2.0,2
121950,3.0,3
117586,4.0,1
101122,3.0,1
119345,2.0,0
115762,4.0,1
106583,1.0,1
120265,4.0,0
104320,1.0,1
113858,0.0,0
101145,3.0,3
117382,3.0,1
115895,3.0,3
117869,2.0,0
100206,2.0,1
101290,3.0,2
117122,0.0,0
123461,4.0,2
110290,1.0,1
123846,2.0,2
103770,3.0,3
122941,2.0,2
102489,4.0,2
110787,4.0,4
117848,4.0,1
109179,0.0,0
118479,1.0,1
111559,2.0,2
100991,3.0,1
119705,3.0,3
112076,4.0,3
102545,3.0,3
115997,0.0,0
101053,1.0,1
106714,2.0,2
116322,2.0,2
104031,3.0,2
112144,1.0,1
122672,3.0,1
119997,4.0,0
111477,4.0,3
104094,1.0,1
120198,3.0,3
108294,0.0,0
101704,0.0,0
122074,3.0,2
122545,3.0,0
124216,1.0,1
109594,4.0,2
122976,4.0,1
106800,0.0,0
120145,3.0,0
101187,0.0,0
107543,2.0,2
100800,3.0,0
116302,1.0,1
116158,4.0,2
107855,1.0,1
101350,1.0,1
117088,0.0,0
122556,1.0,1
106422,3.0,1
116665,4.0,3
106285,3.0,3
121521,0.0,0
100256,1.0,0
116723,4.0,1
103060,2.0,0
107351,3.0,0
122898,1.0,1
118028,2.0,1
115785,3.0,3
116824,1.0,1
116314,3.0,2
102371,4.0,4
114784,1.0,1
116425,0.0,0
107689,1.0,0
120003,3.0,2
122912,0.0,0
124253,0.0,0
112011,3.0,3
124391,4.0,0
111999,4.0,3
102984,2.0,2
100645,0.0,0
115829,1.0,1
102941,0.0,0
107354,1.0,1
121904,1.0,1
113850,0.0,0
108533,2.0,2
103225,1.0,0
116629,4.0,4
120495,1.0,1
118321,3.0,0
119350,2.0,2
119391,1.0,1
123843,1.0,1
117590,4.0,1
103896,0.0,0
106911,3.0,1
110295,1.0,1
120759,0.0,0
118245,4.0,3
110607,1.0,1
117622,0.0,0
106016,4.0,1
109207,4.0,4
111056,1.0,1
122536,1.0,1
109595,2.0,2
113307,2.0,1
113755,2.0,2
105227,1.0,1
107699,0.0,0
121831,1.0,1
124572,1.0,1
115859,2.0,0
104600,2.0,1
105821,2.0,0
102122,1.0,1
101282,3.0,1
106781,4.0,2
107551,4.0,3
116579,3.0,1
123239,3.0,3
103065,3.0,2
106387,2.0,2
114195,2.0,2
112876,4.0,0
119917,3.0,3
124544,1.0,1
109083,3.0,3
100388,2.0,0
117734,4.0,0
110670,1.0,1
124968,3.0,3
113214,0.0,0
105070,1.0,1
122847,1.0,0
122009,1.0,0
115003,1.0,1
105304,4.0,0
109589,0.0,0
107665,2.0,2
105005,4.0,3
113292,3.0,1
121338,4.0,0
111744,0.0,0
123297,4.0,1
105352,0.0,0
110399,2.0,1
123870,3.0,2
124676,0.0,0
107822,3.0,1
103102,2.0,2
111650,4.0,4
100101,4.0,1
124136,0.0,0
120383,2.0,2
123047,0.0,0
114358,1.0,1
118457,2.0,2
105599,2.0,2
108671,0.0,0
108724,4.0,4
100452,0.0,0
111129,0.0,0
107560,1.0,1
116925,1.0,1
100872,0.0,0
111160,1.0,1
121687,1.0,0
121712,1.0,1
116754,0.0,0
111006,3.0,3
118856,3.0,0
120986,1.0,1
102276,2.0,1
122207,1.0,1
112146,2.0,2
122016,4.0,1
114786,2.0,2
110122,3.0,3
119070,2.0,2
101590,2.0,1
124049,1.0,1
100807,1.0,1
111341,4.0,0
123020,4.0,2
118829,1.0,1
114492,1.0,1
114280,0.0,0
113546,2.0,0
120853,4.0,4
107401,1.0,1
101960,1.0,1
112287,3.0,1
100004,3.0,1
106981,3.0,1
102223,3.0,2
110893,2.0,2
112524,2.0,1
121396,0.0,0
123849,1.0,1
101703,2.0,2
105264,4.0,3
105002,1.0,1
114979,3.0,3
106458,2.0,2
113161,0.0,0
117064,4.0,0
109345,2.0,2
114353,3.0,3
118549,2.0,1
100824,3.0,0
107485,0.0,0
121134,3.0,2
119228,1.0,1
107083,4.0,4
113279,2.0,2
102090,1.0,1
110529,4.0,4
120818,4.0,0
113827,1.0,0
124252,2.0,2
103018,0.0,0
120232,3.0,0
120676,2.0,2
116713,2.0,2
121511,3.0,0
102955,3.0,1
118399,4.0,3
101258,0.0,0
104366,2.0,2
111461,3.0,3
106393,3.0,1
114702,0.0,0
121743,0.0,0
110644,4.0,3
116071,3.0,1
111182,3.0,3
117176,2.0,2
110860,4.0,0
101227,2.0,2
110330,2.0,2
116762,1.0,1
103122,0.0,0
109124,1.0,1
103331,0.0,0
122877,0.0,0
124551,2.0,1
118988,3.0,3
121464,2.0,2
121691,2.0,1
104537,2.0,2
104626,0.0,0
100304,3.0,3
108732,4.0,2
119037,3.0,2
113694,2.0,1
108785,4.0,4
109625,4.0,4
115707,4.0,1
110466,3.0,3
120054,0.0,0
107099,3.0,1
106793,0.0,0
100426,0.0,0
118002,4.0,4
111884,4.0,4
120015,4.0,3
120636,2.0,2
104417,1.0,1
121652,3.0,1
121382,2.0,0
123019,3.0,3
122758,3.0,0
103527,4.0,3
122225,2.0,2
101940,3.0,1
116311,4.0,3
108983,0.0,0
103414,4.0,3
121156,1.0,1
114712,2.0,2
115933,2.0,2
108069,3.0,2
114188,4.0,3
107837,1.0,1
107522,2.0,1
123431,1.0,1
118819,4.0,3
123895,2.0,2
123772,3.0,2
108704,2.0,2
124817,1.0,1
111314,2.0,2
105866,0.0,0
104730,3.0,1
102056,3.0,1
116443,2.0,2
112975,4.0,3
120963,0.0,0
109029,1.0,0
100977,0.0,0
122416,0.0,0
107713,3.0,2
120560,3.0,3
116857,2.0,1
121994,1.0,1
110389,3.0,2
107706,4.0,2
106247,4.0,3
115550,1.0,1
121410,0.0,0
111054,2.0,0
112254,4.0,1
124201,1.0,1
113195,4.0,2
109406,0.0,0
102176,1.0,1
122337,1.0,1
120103,2.0,1
120125,4.0,4
112213,3.0,3
116576,1.0,1
115758,1.0,1
116226,2.0,1
106445,1.0,1
121043,4.0,1
102482,2.0,2
100685,0.0,0
114379,2.0,2
108374,0.0,0
115954,1.0,1
121203,4.0,4
115741,1.0,1
113000,3.0,1
111709,4.0,2
111175,2.0,2
112322,2.0,2
102445,4.0,0
112792,0.0,0
106243,0.0,0
105131,1.0,1
101812,3.0,3
124868,1.0,1
119167,0.0,0
120094,1.0,0
112909,3.0,3
105194,3.0,0
117121,4.0,1
104431,2.0,0
114973,1.0,1
101725,1.0,1
102746,1.0,1
111164,3.0,3
120269,2.0,0
122647,0.0,0
119344,1.0,1
112038,2.0,2
106947,2.0,0
100311,1.0,1
111440,3.0,0
109291,2.0,2
104958,4.0,0
106305,1.0,1
106330,0.0,0
118320,3.0,0
119951,3.0,1
119020,1.0,1
100098,3.0,1
112231,2.0,2
123694,2.0,2
118159,0.0,0
118406,3.0,3
115907,4.0,1
108016,0.0,0
103158,2.0,2
115952,2.0,2
110210,4.0,2
104964,4.0,3
108221,3.0,0
110185,1.0,1
105484,0.0,0
105247,4.0,2
110642,1.0,1
109031,1.0,1
106214,4.0,3
115788,1.0,0
122330,3.0,2
122288,1.0,0
122129,4.0,0
118776,0.0,0
102654,0.0,0
109480,3.0,3
104770,2.0,2
109688,4.0,2
108871,2.0,2
105572,4.0,1
114695,1.0,1
116140,0.0,0
124449,1.0,1
111327,1.0,1
124862,0.0,0
114318,2.0,2
102527,2.0,2
104692,3.0,2
107911,4.0,4
103212,1.0,1
106607,3.0,1
107538,0.0,0
116703,4.0,2
115815,0.0,0
119145,2.0,0
124340,4.0,4
101730,2.0,1
101816,2.0,1
104794,1.0,1
102972,4.0,4
110357,3.0,0
107575,2.0,0
119451,3.0,0
112686,4.0,4
117393,1.0,1
116125,3.0,3
116542,1.0,1
113215,1.0,1
106057,1.0,1
112621,3.0,2
105329,0.0,0
115336,1.0,0
111311,1.0,1
122821,0.0,0
109036,1.0,0
104777,0.0,0
102918,2.0,2
107197,2.0,2
102504,2.0,0
119022,0.0,0
112890,0.0,0
116030,2.0,0
103957,3.0,3
110748,2.0,2
120437,2.0,0
100384,1.0,1
105738,1.0,1
105238,1.0,1
115668,0.0,0
110829,2.0,2
123955,1.0,0
105761,0.0,0
111684,,0
118860,1.0,1
116917,3.0,3
113374,2.0,2
100501,2.0,2
108394,3.0,2
116834,0.0,0
116856,2.0,0
108795,2.0,1
102744,0.0,0
116083,0.0,0
119669,1.0,1
117652,0.0,0
108621,4.0,1
116026,0.0,0
101503,1.0,0
120932,0.0,0
117467,0.0,0
109980,4.0,1
111603,4.0,3
104766,1.0,1
101200,2.0,2
118741,3.0,1
119378,0.0,0
122245,0.0,0
106461,2.0,0
111163,4.0,2
109676,3.0,1
120183,0.0,0
115103,0.0,0
121625,2.0,0
114777,3.0,1
102825,2.0,1
115434,3.0,3
116890,1.0,1
108887,1.0,1
108652,3.0,2
118833,3.0,2
116448,0.0,0
107737,4.0,4
104422,0.0,0
115134,0.0,0
111530,2.0,2
117144,0.0,0
120246,0.0,0
108156,2.0,0
108228,4.0,0
110530,2.0,1
124645,2.0,2
111648,1.0,1
119508,0.0,0
103638,4.0,2
123066,1.0,1
108496,4.0,1
124322,0.0,0
114412,1.0,1
100819,0.0,0
112965,2.0,2
123272,2.0,0
118369,0.0,0
121495,0.0,0
111058,0.0,0
121230,1.0,1
106339,0.0,0
119604,4.0,0
101362,3.0,1
121808,0.0,0
113514,1.0,1
106934,3.0,3
122445,2.0,2
112316,0.0,0
119944,4.0,2
107526,3.0,3
123203,0.0,0
110175,3.0,3
109572,2.0,2
122913,2.0,2
117615,1.0,1
121677,1.0,1
111378,2.0,2
111159,2.0,1
105029,4.0,2
110025,0.0,0
120082,2.0,2
112084,3.0,0
111962,1.0,0
103314,0.0,0
121151,3.0,1
121759,3.0,0
111112,2.0,1
118255,4.0,3
121371,1.0,1
101133,3.0,3
118637,2.0,1
100025,3.0,3
122443,0.0,0
115054,2.0,1
102360,0.0,0
119428,3.0,1
117823,4.0,4
108645,3.0,3
106312,0.0,0
114902,0.0,0
121445,1.0,1
117955,2.0,2
121789,0.0,0
119601,0.0,0
118542,1.0,1
105575,4.0,3
118127,1.0,1
112349,4.0,0
105036,1.0,1
113504,3.0,0
121977,2.0,1
122721,4.0,0
118644,1.0,1
122926,0.0,0
113155,2.0,0
104657,0.0,0
107648,4.0,1
116408,1.0,1
121579,1.0,0
109397,3.0,2
104912,2.0,2
105973,1.0,0
115225,0.0,0
100216,0.0,0
105017,2.0,2
100306,3.0,1
105054,4.0,1
109836,0.0,0
108657,3.0,3
109203,0.0,0
101134,0.0,0
117019,1.0,0
108151,1.0,1
121810,0.0,0
111288,2.0,1
114528,2.0,0
114290,,3
121746,4.0,3
116412,0.0,0
120666,4.0,4
119710,1.0,1
112944,0.0,0
119174,0.0,0
107141,4.0,3
114819,4.0,1
106539,1.0,0
112377,2.0,1
112445,0.0,0
120384,0.0,0
108544,0.0,0
120741,1.0,1
123369,4.0,0
108558,4.0,1
103342,4.0,2
116547,0.0,0
106152,0.0,0
111292,4.0,1
100958,4.0,3
107303,4.0,1
123200,4.0,0
120705,1.0,1
124436,2.0,1
107315,1.0,0
124480,2.0,2
123829,1.0,1
100416,1.0,0
108188,0.0,0
102388,3.0,1
120299,0.0,0
108192,1.0,1
116282,1.0,1
107790,1.0,1
103529,2.0,2
113181,1.0,1
118137,1.0,1
106136,4.0,0
120375,4.0,2
117758,3.0,0
100725,3.0,0
114411,2.0,0
102832,2.0,2
108646,3.0,3
108134,3.0,0
104607,1.0,1
113952,3.0,0
122699,4.0,1
121678,4.0,3
118078,2.0,2
110238,1.0,0
105994,3.0,2
109392,4.0,2
111274,4.0,0
113393,2.0,1
105186,1.0,1
119937,0.0,0
107341,3.0,0
116953,1.0,1
103377,3.0,3
103857,2.0,2
117477,1.0,1
121304,0.0,0
112838,3.0,0
123806,0.0,0
119616,0.0,0
103780,0.0,0
121048,3.0,1
105203,4.0,1
115214,4.0,0
122296,1.0,0
122308,0.0,0
101019,1.0,1
117069,4.0,0
121401,1.0,1
112846,1.0,1
123425,0.0,0
107314,0.0,0
123270,1.0,1
109640,2.0,0
122372,4.0,2
106755,1.0,1
120496,3.0,1
107140,2.0,2
120662,1.0,1
110735,1.0,1
121860,3.0,3
100490,0.0,0
113456,3.0,3
110687,2.0,1
119060,1.0,1
110909,3.0,1
104521,0.0,0
102664,3.0,3
113543,4.0,1
102836,0.0,0
109769,4.0,3
107014,3.0,1
124977,2.0,0
121850,4.0,1
119256,0.0,0
120387,3.0,2
118087,4.0,4
116829,0.0,0
104645,1.0,1
111085,2.0,2
108937,0.0,0
122011,2.0,2
103132,1.0,0
118788,4.0,3
102634,1.0,1
102663,0.0,0
106582,2.0,2
106980,3.0,0
110534,3.0,1
114816,2.0,2
116852,1.0,1
122911,2.0,1
104336,0.0,0
107170,4.0,3
119297,1.0,1
124041,3.0,1
110668,2.0,2
106123,3.0,0
113356,1.0,0
113739,2.0,0
116010,1.0,1
109146,2.0,1
120505,1.0,0
124980,2.0,2
107618,0.0,0
122229,0.0,0
110822,2.0,1
103379,0.0,0
119828,0.0,0
119884,2.0,2
116616,4.0,2
121791,4.0,0
117348,1.0,1
119066,1.0,1
108839,1.0,1
103930,1.0,1
110887,4.0,0
110640,3.0,1
112408,1.0,1
103965,3.0,1
116137,3.0,3
102327,1.0,1
123565,3.0,1
123569,0.0,0
124689,2.0,2
100955,1.0,1
111997,0.0,0
109373,3.0,0
105037,0.0,0
109905,2.0,2
115389,2.0,2
102350,0.0,0
111200,1.0,0
102752,1.0,1
104345,0.0,0
107672,0.0,0
124408,2.0,2
101749,2.0,1
102568,1.0,1
117929,1.0,1
115574,4.0,3
123586,1.0,1
102584,0.0,0
111584,1.0,1
112681,4.0,4
120746,4.0,1
102522,4.0,2
111156,4.0,4
112259,2.0,2
105067,1.0,1
107617,3.0,3
119643,3.0,3
111337,0.0,0
108072,3.0,3
103221,4.0,1
113716,0.0,0
105383,4.0,3
117694,1.0,0
101985,0.0,0
116996,3.0,3
121106,1.0,1
103615,0.0,0
120852,3.0,2
105596,2.0,1
106109,1.0,0
115639,1.0,1
102267,2.0,2
112574,0.0,0
121268,2.0,1
104542,3.0,1
121988,1.0,0
112229,3.0,2
100052,4.0,4
121531,1.0,0
110967,2.0,1
107930,0.0,0
119850,2.0,2
117498,4.0,3
100138,3.0,3
101880,0.0,0
123883,3.0,1
109013,0.0,0
115260,4.0,4
111116,0.0,0
122707,0.0,0
106976,0.0,0
120701,1.0,1
117174,2.0,0
120379,3.0,0
110811,4.0,2
120834,1.0,1
114925,0.0,0
113539,0.0,0
109136,2.0,1
111243,1.0,1
107943,4.0,4
112954,3.0,2
122023,3.0,1
112486,4.0,4
122066,2.0,1
123367,3.0,1
106657,3.0,3
121692,2.0,2
107458,2.0,0
115200,3.0,2
113388,3.0,3
114229,2.0,0
124310,3.0,1
120629,2.0,0
116325,3.0,2
107299,0.0,0
114415,3.0,0
110486,1.0,0
111605,3.0,0
100806,2.0,2
100694,0.0,0
110778,1.0,1
120211,1.0,1
121869,0.0,0
119036,2.0,2
100658,0.0,0
102572,2.0,2
111938,0.0,0
104006,1.0,1
117183,3.0,3
116562,0.0,0
112262,3.0,1
109592,3.0,0
118331,4.0,2
106835,0.0,0
121192,2.0,2
109758,1.0,1
109078,2.0,1
102837,2.0,0
111620,1.0,1
102302,2.0,0
124307,0.0,0
115390,0.0,0
120205,2.0,1
109993,2.0,1
120405,0.0,0
103673,1.0,1
110308,3.0,1
104918,0.0,0
123554,2.0,1
111353,2.0,0
121837,4.0,0
107289,3.0,0
102385,0.0,0
116002,1.0,1
110223,3.0,0
108604,4.0,2
103367,1.0,0
109983,2.0,0
122820,3.0,3
117133,3.0,3
103794,1.0,1
117863,4.0,3
113704,0.0,0
110283,2.0,1
120987,0.0,0
120244,3.0,3
121675,2.0,0
113649,0.0,0
100964,0.0,0
124466,0.0,0
108449,0.0,0
110655,3.0,3
108835,4.0,1
119307,4.0,3
116106,1.0,1
114137,4.0,2
124601,0.0,0
121689,1.0,1
104197,0.0,0
123580,0.0,0
107509,3.0,3
120798,3.0,2
121868,3.0,3
117646,1.0,1
111580,2.0,2
119347,0.0,0
102154,1.0,1
121145,1.0,0
100233,1.0,1
124624,0.0,0
101344,2.0,2
115812,3.0,1
109741,2.0,1
111757,4.0,3
115940,4.0,0
106866,3.0,3
103547,3.0,3
123538,0.0,0
104984,0.0,0
101007,3.0,0
118786,0.0,0
123684,1.0,1
123387,1.0,1
107636,3.0,3
121103,2.0,2
113907,2.0,2
118973,1.0,1
105642,3.0,3
109580,1.0,1
110491,3.0,3
120627,4.0,0
101231,0.0,0
108925,0.0,0
103143,2.0,2
100938,2.0,2
120548,3.0,2
124249,0.0,0
112461,2.0,2
106742,3.0,0
123340,4.0,4
107552,2.0,2
109290,2.0,2
110358,3.0,2
119006,3.0,2
105481,4.0,0
104907,2.0,2
115536,3.0,3
117119,2.0,1
103912,2.0,2
107746,1.0,1
123750,0.0,0
118335,4.0,0
119247,0.0,0
121756,4.0,4
112467,2.0,0
110914,4.0,4
106367,1.0,1
102203,2.0,2
124199,3.0,3
104493,1.0,1
111728,3.0,3
123250,4.0,0
114956,0.0,0
105127,2.0,2
110621,3.0,3
124541,0.0,0
106523,2.0,2
114888,4.0,3
118286,1.0,1
108251,1.0,1
120632,3.0,3
104092,3.0,3
117056,4.0,0
117619,1.0,1
117355,2.0,0
101225,1.0,0
121838,1.0,1
101923,2.0,2
104519,3.0,0
112280,0.0,0
119924,1.0,0
105731,0.0,0
124274,4.0,1
114372,3.0,3
107664,1.0,1
124269,2.0,2
124738,2.0,2
110546,3.0,1
122757,0.0,0
124140,0.0,0
115800,4.0,2
118368,4.0,4
101260,2.0,2
102353,1.0,1
124682,1.0,1
114653,4.0,1
108020,3.0,3
117403,1.0,1
101511,2.0,2
102167,2.0,2
124982,0.0,0
119161,1.0,0
104822,3.0,3
103835,0.0,0
117497,3.0,3
120996,2.0,1
121287,0.0,0
119460,4.0,0
122891,0.0,0
123319,0.0,0
117086,3.0,1
116746,3.0,1
121861,2.0,2
119969,0.0,0
100585,0.0,0
123513,3.0,3
108085,3.0,2
123747,0.0,0
106645,2.0,0
107492,1.0,1
110927,4.0,3
122087,4.0,1
105006,0.0,0
107474,4.0,0
110274,3.0,3
121878,2.0,2
121430,3.0,3
104799,3.0,3
123875,0.0,0
105198,1.0,1
110361,4.0,2
120037,0.0,0
120340,2.0,2
120565,3.0,2
110926,4.0,3
